File_Name,Sample_Rate,Duration_s,Avg_F0_Hz,Avg_ZCR_per_s,Avg_Energy,Voiced_Frame_Ratio,Spectral_Flux_Mean,Spectral_Skewness_Mean,Spectral_Kurtosis_Mean,Mel_LowBand_Ratio,Mel_MidBand_Ratio,Mel_HighBand_Ratio,Chroma_Energy_Total,Spectral_Contrast_B1,Spectral_Contrast_B2,Spectral_Contrast_B3,Spectral_Contrast_B4,Spectral_Contrast_B5,Spectral_Contrast_B6,Spectral_Contrast_Mean,MFCC1_Mean,MFCC1_Std,MFCC1_Delta_Mean,MFCC2_Mean,MFCC2_Std,MFCC2_Delta_Mean,MFCC3_Mean,MFCC3_Std,MFCC3_Delta_Mean,MFCC4_Mean,MFCC4_Std,MFCC4_Delta_Mean,MFCC5_Mean,MFCC5_Std,MFCC5_Delta_Mean,MFCC6_Mean,MFCC6_Std,MFCC6_Delta_Mean,MFCC7_Mean,MFCC7_Std,MFCC7_Delta_Mean,MFCC8_Mean,MFCC8_Std,MFCC8_Delta_Mean,MFCC9_Mean,MFCC9_Std,MFCC9_Delta_Mean,MFCC10_Mean,MFCC10_Std,MFCC10_Delta_Mean,MFCC11_Mean,MFCC11_Std,MFCC11_Delta_Mean,MFCC12_Mean,MFCC12_Std,MFCC12_Delta_Mean,MFCC13_Mean,MFCC13_Std,MFCC13_Delta_Mean,Chroma1_Mean,Chroma1_Std,Chroma2_Mean,Chroma2_Std,Chroma3_Mean,Chroma3_Std,Chroma4_Mean,Chroma4_Std,Chroma5_Mean,Chroma5_Std,Chroma6_Mean,Chroma6_Std,Chroma7_Mean,Chroma7_Std,Chroma8_Mean,Chroma8_Std,Chroma9_Mean,Chroma9_Std,Chroma10_Mean,Chroma10_Std,Chroma11_Mean,Chroma11_Std,Chroma12_Mean,Chroma12_Std,Spectral_Centroid_Mean,Spectral_Centroid_Std,Spectral_Bandwidth_Mean,Spectral_Bandwidth_Std,Spectral_Rolloff_Mean,Spectral_Rolloff_Std,Spectral_Flatness_Mean,Spectral_Flatness_Std,Gender,Age
G01_D01_C_11_Angry_C3.wav,44100,3.185668934240363,259.2716884877981,838.6412057129332,0.024645759903718492,0.6363636363636364,52.70344734401011,4.621299547279471,50.1313109202036,0.7039873357372343,0.20319897023791483,0.09281369402484263,0.9999999999999918,6.2992698235525895,4.017975562576248,8.507172244180842,2.4186969463287635,2.4775254667446682,2.4389773323895954,4.35993622929545,-85.18750943439737,63.11825670592549,-0.20156193007201398,140.72979756966504,34.00088988473029,0.20182390112115536,-39.13207681377118,31.233757684674153,0.20154261637225862,35.878923645571284,23.651891142050356,-0.12674159294009918,-1.884110364536817,16.634111146722784,0.06760033298920123,-19.895072376895904,15.190398620004695,-0.021145569028071087,-2.864671482981505,12.092177955480466,-0.0560718644031343,-24.90998540097935,12.630762162299831,0.05671836666511565,1.1345922058254896,8.828174099172138,0.004587857280253803,-8.192356474854943,7.172529525823606,0.012673301070426935,-13.474480933661537,6.78577011023727,-0.026182064594176862,0.4575596196154621,8.78811096504219,-0.012100641362434094,-13.121159781945302,6.7379367044047775,0.014982353459794031,0.1947524241460356,0.24198015514939825,0.14042127330991513,0.19410045077496876,0.10844604510861222,0.17960554003491375,0.016234982773825145,0.03789327918255096,0.04375951710780582,0.10399500481133428,0.04377562480197456,0.09356588643779723,0.013758437389750045,0.0317764558050128,0.08053352701927496,0.14004728720163076,0.059985161608580514,0.12320398320846582,0.15319912699829344,0.2005224753644186,0.1191554230891905,0.15771755363758877,0.02597845664673374,0.04887741114119022,1295.8393713687713,1293.550570676913,1308.4763061696676,553.6185967014567,971.2984317343173,1696.640770427678,0.010823777238573746,0.011264311979660541,Child,11
G01_D01_C_11_Neutral_C1.wav,44100,3.6429931972789116,252.4792759098583,1044.671304698528,0.010109830666153561,0.5586206896551724,36.86956369382788,4.585120749351171,50.883098730053064,0.6308431429200374,0.24905463862882846,0.1201022184508516,0.9999999999996665,6.184398191051178,3.823900586045869,7.567814204239796,2.415927622647752,2.4539545033323558,2.4254213645443676,4.145236078643552,-121.90805022160131,76.6290534334902,-0.19947185819331378,130.19857416889363,40.73731697392036,-0.09064832501936511,-32.19520361826628,29.77035572017661,-0.028020917115128923,30.887557674426894,24.104438557886905,-0.07412493021759989,-7.639736934545326,17.84281209443108,-0.029501254832991004,-20.616139529887658,14.873838606325364,0.01953531217570489,-0.9991439180493744,11.759617787494967,0.026375998145156294,-23.60989222981109,12.210352112069923,-0.0036857773910493616,-2.3083916185215525,6.969764017300766,-0.01468010971375532,-9.374806501203114,6.867656736540366,0.026605838542304777,-13.969759274929542,7.15135847316446,0.040705788516720694,0.45773203206153296,8.049010157540195,0.03004467605032368,-7.829688700286055,5.786862749772143,0.011753958731653554,0.11445523318534792,0.16235710506266798,0.06480025688826545,0.12244909916246256,0.06256584261026216,0.12479845812998683,0.01594952804448593,0.03525054888570149,0.06466858719917754,0.11889451173729236,0.08060255000247528,0.11022901442810187,0.06515185399199021,0.11156469038458097,0.09942753486580826,0.14036271652187943,0.0463231463848914,0.06683706579743016,0.1986760379862221,0.2112119172332061,0.1417140826850617,0.16337888453885008,0.04566534615567849,0.08378235822289544,1518.5808351525313,1478.610523508836,1485.535987154771,746.965237633532,1326.584236391129,1984.584282283114,0.024024644641570187,0.04176409691926324,Child,11
G01_D01_C_11_Sad_C4.wav,44100,4.211927437641723,223.78011771339132,1353.2574003379436,0.012334997259599682,0.5178571428571429,36.087609769576275,3.7846690024243737,38.38602043228861,0.6831351213828821,0.14631553023787378,0.17054934837641447,0.9999999999968023,5.587771837615147,3.672881772995033,7.2260640235663685,2.421094116868417,2.444567181303314,2.4442864151205863,3.9661108912448113,-124.27195385333903,94.07539484588891,-0.32750593418583146,116.84751090425884,41.882245196008526,-0.06335198993792411,-37.59814534116544,35.98838093394857,0.1180134486330506,41.80211276877847,25.188126942080913,-0.01508920816614631,6.274561931035181,14.103530322986842,-0.006804361017386761,-13.576410312725738,12.813492652791144,0.026365928274826495,4.072257150500251,11.159401805746613,0.03865561483170545,-20.034174528965757,12.381711059457702,0.06696506231474779,-4.068880061032158,9.629124642610005,0.023217214915269083,-8.8891305471561,7.508143965968305,0.012132903621421125,-9.198431642604776,8.317050208807732,0.006955770867205572,0.32463998696016083,7.15781515758204,0.0006283187788843041,-9.154077652164458,7.618451778240874,0.007412391504997836,0.11350913537332688,0.14173691400937252,0.06857776800028724,0.11872454011534311,0.06966701865306102,0.10435851282410498,0.023922656246826785,0.04111328204582419,0.04213907314942452,0.06396923638465986,0.09284271627442824,0.12169031050894749,0.04286034978987443,0.07226398270026649,0.1129030316378914,0.1506407812666011,0.04545286424534139,0.06051691792345178,0.2217473194735613,0.22421968342328005,0.12973334241668827,0.1524780547772384,0.03664472473609081,0.061305222274848074,1837.011011627156,1476.0536840991438,1810.3298087200383,1037.5607054896068,1581.940666347493,1970.5252311561146,0.0475810171225854,0.09036104026792957,Child,11
G01_D01_C_11_Surprised_C5.wav,44100,4.200566893424036,299.52809952239414,1640.3272459165155,0.016561666422980487,0.573134328358209,43.04872779472609,2.9980839064078433,26.425758988719195,0.6081257558453238,0.2144123623165271,0.17746188183667108,0.999999999996309,5.355668173783412,3.790853056419411,7.779023675551591,2.4086029112125895,2.4462909845958043,2.4433604751864184,4.037299879458204,-107.26711718683411,112.0754759427848,-0.4284989916171098,114.43938506404541,48.38460795478807,-0.1729476521485202,-52.35050912170392,32.549023587965785,0.09117957461504575,36.223485198600585,34.09350829017869,0.0597501635378758,-2.8826653076399844,17.31887711262017,0.057341322253670446,-16.259273443148324,14.929425848112,0.04726954881408927,5.037237099623561,11.211796890497315,0.028725843663306112,-17.501258115432762,13.672426328663773,0.007696706491029228,1.07983563672017,10.24797766527006,-0.02060601355999343,-11.289850071442679,9.00661215773191,0.01281535187338063,-11.47928206933494,10.233432870240401,0.02307069654695917,1.5222917957259725,7.094887706191545,-0.006130590117384848,-8.231375031383182,7.7910152541962265,0.0011666417982797012,0.06758810413014636,0.10460054054420424,0.06543025452426054,0.10279035832270324,0.17143081154557113,0.18996431014301796,0.038596946595603344,0.06162358524337966,0.2104892689826533,0.22864090777481583,0.16429160978432353,0.17164147789393647,0.060507955280174594,0.10111761909148524,0.04950449632516744,0.07652032567253153,0.04170689945595723,0.07069276478735818,0.07573069436289123,0.11284442717043004,0.034167739945094214,0.04784574253962916,0.02055521906446605,0.03099317344867281,2096.848647281954,1688.607114758734,1808.6102088502362,1036.0379434977592,1719.4082249476257,2203.3164222331766,0.04401407499892553,0.0889707467999708,Child,11
G01_D02_M_18_Happy_C2.wav,44100,3.109501133786848,229.09361764394663,746.1278536631961,0.00550695908042282,0.6153846153846154,45.93799768962249,5.423878825265395,62.066968861162906,0.8887601096165804,0.08450779464018086,0.02673209574323479,0.9999999999999957,6.42559445981519,3.375011923751263,7.7698450209383765,2.4369311221080032,2.4253374299969757,2.4559365616672135,4.148109419712838,-55.91311856542585,57.07415000489614,0.12584394677575209,136.5078994842841,26.879352627742215,-0.04110979445020676,-19.845903964877202,22.1860926165458,-0.1311120702745492,31.283996994607357,17.761977878143842,0.009121795742185811,-10.286318414084452,14.041060454875426,0.014383579453648421,-15.79624626730471,13.219492259538185,-0.03478945095830003,7.040161413719129,10.566933311144833,-0.027998403419934967,-24.726140489074467,9.001916390091273,-0.005261675887655383,-6.818067836515983,7.841470056663872,-0.00654130056820317,-9.282397774524641,7.535688392046966,-0.0036480013218099425,-16.709884212706328,6.245141941048131,0.021017531702556734,-3.9475260165904196,7.379509722895872,0.0011338546463842238,-8.974469535664342,6.305408020370181,0.002024373604316777,0.11371227694238209,0.19898580221891535,0.02863153307426829,0.06418786710644321,0.03473903748005737,0.10227637136425788,0.012945270507860021,0.048630902448416814,0.010410951866878376,0.02463862510262488,0.040189457091942,0.09418959208090207,0.012294649311384142,0.034270537613498575,0.120726730668276,0.18678541622448333,0.026831657943742343,0.05724193120300929,0.3116309304549243,0.2593068818798152,0.24958585797810875,0.21155436484126655,0.03830164668017204,0.07162414517093633,1023.1926000642629,788.4664023506397,1392.9702551231876,554.0376616494916,593.060302734375,905.0580163008956,0.01615696780790897,0.019774851475199216,Male,18
G01_D02_M_18_Neutral_C1.wav,44100,3.4218367346938776,119.3387742465836,1027.298193008759,0.001816302921067291,0.5919117647058824,27.423809873108446,4.996329072352484,55.081387850584335,0.6638638905677969,0.22709536443205683,0.10904074500012408,0.9999999999999777,7.367610593758209,3.357152780973394,7.1786223025177565,2.432955643667393,2.4383080335652787,2.4255863278623724,4.200039280390734,-78.75675138593458,58.2871082926193,-0.04684422383753361,131.51672948174624,33.71968710309186,0.018704715987555742,-13.762417104004369,33.38877214327304,0.03824379606379753,37.58114615360269,15.778987038394742,-0.019631534315653874,-7.847167901633822,16.153135806149663,-0.007268334752416947,-13.267641619626,11.469816724629528,0.001086805690203424,14.188991633637542,8.034429703851554,0.0005543258577392193,-12.010410530879797,8.303598333431875,0.009218117845564698,5.765467756573293,7.62727184460097,-0.0015646654303410196,1.280856707987918,7.5339544217413845,-0.008506196178623941,-8.389181267695202,5.837595768558924,-0.013798760199993198,2.239789592121427,5.873753888451692,0.0003108223641896218,-1.5226006123652096,5.8744492053948445,0.012779893831227344,0.16237862623772514,0.12437819374456355,0.04518308901461179,0.05780514143086192,0.08441199773484948,0.09636813961851844,0.023563737146403158,0.05476143087222879,0.03838792774585672,0.05838344309141857,0.0796494043074407,0.07551192088885167,0.04528368262630023,0.09147783944871143,0.08151991078725845,0.08259831704852437,0.0312543695930316,0.040243552353037344,0.2819786245864614,0.17988873203877487,0.0903839133590796,0.0882377284159761,0.036004716860959414,0.045836739014001315,1382.788703035016,1165.4065712997074,1545.3692653019423,633.1618620011859,1159.7590810244844,1512.0490564849588,0.026806607952541566,0.03263022953831551,Male,18
G01_D02_M_18_Sad_C4.wav,44100,3.6596371882086167,154.08170058518374,632.1992799976199,0.002532775844606964,0.6288659793814433,29.76769712814768,5.724137334852846,65.80733230918598,0.8777559317975057,0.051550932772295575,0.07069313543018178,0.9999999999999818,6.3483055924303295,3.2450438044990113,6.872132928366375,2.4348738125089757,2.463516667383661,2.4249807359305797,3.964808923519822,-87.50484631984547,51.16527669296187,0.021974043296311925,134.51445922351522,31.474021159526284,-0.020295674349610975,-9.834811317827285,26.554321136788126,-0.038883257184178975,36.20621039420212,15.882894870090906,-0.014659996561631337,4.134033406363492,12.752527299698759,-0.017815626359024294,-6.5992176509474625,9.329716131751074,-0.0017666446896546007,13.940429255668013,6.627978260333619,-0.0036110947373342236,-13.199902379646247,9.107663612711052,-0.00303778304812192,-0.9099763937184582,6.307768190416407,0.026751096158459865,-4.7068128959271505,6.100840808592802,0.00926051349150193,-12.92372360868289,6.36440610202726,0.0018359281987324928,0.6804176702526004,5.550272190497329,0.016704620619700343,-3.3668875409933148,5.202614008413782,-0.0021346322795638604,0.1525980875326092,0.15999255586712324,0.060278440169544124,0.08626502759150835,0.18763435654991115,0.16337806432223034,0.011104891428376581,0.02747041488325613,0.03717119707924056,0.05175955628249794,0.13765535687310299,0.17811908361212442,0.025197616093550472,0.043293805743483224,0.07620155831571347,0.12816206749683345,0.024978408051439766,0.0469239408753862,0.17964064797905868,0.16096287510120266,0.07768422679294958,0.1044969404769174,0.02985521313448512,0.05518201586679136,1080.5572155853367,1005.3167651528784,1407.4066292712423,632.7029765680131,838.4145883413462,1362.6521209893333,0.024475205637750946,0.03268690268594259,Male,18
G01_D03_F_23_Angry_C3.wav,44100,3.5918367346938775,264.59216445056484,1337.2329608816392,0.020530801357093866,0.5804195804195804,83.65889063656279,3.95205499305068,32.919800829809866,0.623135640422499,0.25964297144255305,0.11722138813494498,0.9999999999999972,6.4592746408742165,7.344135571387307,4.015386159327361,3.9828134706716525,9.749325893035756,2.436386592841107,5.664553721356234,32.752122002171745,61.294699336015,-0.3454455547799028,97.62374311787114,47.971487375549906,0.24110366389152627,-26.66343445501733,24.716996595696536,0.04302214855998516,7.416038124476484,22.812088122438354,-0.07489917533022136,-4.063455395598332,16.360398126989317,0.03546561765991868,-0.5878510821085893,11.944475057064786,-0.04783983626662911,-18.735174757066588,15.822445186489905,0.01855875712297192,2.3678228408253363,11.228930101732479,-0.002938899908909167,-22.649407880760492,12.065587600390163,0.009011458328584836,-11.731327632326998,15.473787325887034,-0.049311871990921526,-18.936422130087728,9.400627668067067,0.0003895816157353238,8.843557532122071,8.152205179257608,-0.036986148367178465,-23.330585052199957,8.27098326456301,-0.009341739374032331,0.16267091479395543,0.2003270059051443,0.10709403959093573,0.15121402343048151,0.12225619063248015,0.18457795183623407,0.01512812931973754,0.03668470699454515,0.05938363637396902,0.11467242209310585,0.08063880520141212,0.12936756863748536,0.03317275389435255,0.06988326635630189,0.0713419848486239,0.1345721229904945,0.028358029557165817,0.048415583443386444,0.13268798825834444,0.1761117587729046,0.1432494569759438,0.18152386065531018,0.04401807055307666,0.0910457313000118,2105.231342647942,1898.2689096213817,2204.404254344079,1206.357164022589,1536.9499655330883,2430.0289242258814,0.03227093593865508,0.032593939469637845,Female,23
G01_D04_M_20_Angry_C3.wav,44100,3.132562358276644,113.69804136413805,624.5332350272232,0.022539957124611428,0.642570281124498,29.631979398750886,6.000012893651283,75.40946261884862,0.8987338234427327,0.04622082422138699,0.05504535233586014,0.999999999999979,6.627139357920351,3.2903231537443927,6.796108742893462,2.4176148462348768,2.45445125452879,2.4426549539895537,4.0047153848852375,-123.70162937766024,65.809166992791,-0.08748285438954702,153.63829186366343,29.67210044263526,0.0660688649596896,-19.0458195202994,29.579447849959163,0.09625620613880165,43.60543977138525,14.537177796366201,-0.05267505411313747,13.583379525300339,13.232481893283197,-0.01743110249342061,1.5095629111719664,9.983060392374737,0.02452487234826925,20.576532040168985,7.529455951939609,-0.024942391204862156,-12.829414715557926,9.149769452396908,-0.037892422087879546,-5.0722061649237045,7.447806804187427,-0.012407785303763045,-5.48479580852816,9.78225869294724,0.016066834108403216,-6.320723720886673,6.0231251493143425,-0.009269670287009368,1.508190675403128,5.307003004852864,-0.012213823095659725,-5.427521847759819,5.46223433682618,0.02885302075759638,0.13246316342270117,0.1485258786896147,0.02175117259975557,0.028908112070305823,0.06805391902044994,0.06996338249103495,0.006723669094765263,0.02339490934751392,0.06056515731806433,0.05421891722369139,0.09604441502512698,0.08061972955564221,0.019662454481293137,0.030758416632060342,0.10172691130702174,0.09161638315775529,0.05787224672258471,0.08850773953285751,0.34281212276596373,0.15474725273430454,0.07836668316818458,0.0884090740017432,0.013958085074067926,0.03626327210777359,871.6539508367905,883.247677087499,1116.8647369317418,494.1890665123753,691.3291529605264,1046.8964515418984,0.01122128665882091,0.015337395155440317,Male,20
G01_D04_M_20_Neutral_C1.wav,44100,3.7349886621315194,119.99435885456896,809.2306343837652,0.019706893095805336,0.5925925925925926,41.17315108139205,4.363594810530988,43.55759938229692,0.823190406076612,0.10532678669735378,0.07148280722602192,0.999999999999986,7.20306486131761,3.5904278235706575,6.876010795319822,2.4193092598667003,2.432949790684461,2.436785130641776,4.159757943566838,-77.24701466828755,65.13191751957537,-0.0031204701985356547,156.4057809578241,27.77603529125462,-0.030903781625082758,-29.963761629292797,24.76698650477612,-0.05151810249523763,38.82363664080045,15.286928728750237,-0.029935301825906296,5.758805618472737,15.213435664255734,-0.016421911480538776,-3.845716250000468,12.031840678014067,-0.026018620843888722,18.90052992025354,7.077234088673112,-0.023719976588605144,-13.695319426595585,7.918478052191675,-0.004353783179771103,-4.7767063298882135,8.032541272257205,-0.004978584483719714,-2.586789126114094,7.747921788072529,-0.008090201144886768,-1.06253573715483,6.646618389298115,0.00410842067495362,0.5499517663881854,6.666804784579705,0.001968205505474277,-7.920643101881399,5.531974497484313,0.010170711108314242,0.13873562791265617,0.10561020896201495,0.03968387427143925,0.05788679108464769,0.07893672791718691,0.07087763324509767,0.014166865286204935,0.03205068795586494,0.04416580114954342,0.045839698678146565,0.1069528609012012,0.07315175611151456,0.03321526376767447,0.045020137534848355,0.11811752763900447,0.10954771559616182,0.044015691964168525,0.05832755383109132,0.26684888501785137,0.14345682433993767,0.09046668709478269,0.08514404007252245,0.024694187078272468,0.038483901573476705,1050.7076392511287,758.7916082334474,1281.6618004444354,468.2850148690755,778.7841796875,1056.9772295666785,0.012642963661538017,0.01495500305884978,Male,20
